year,state_alpha,county_name,county_code,commodity_desc,short_desc,Value,unit_desc
2019,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.8,BU / ACRE
2020,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.6,BU / ACRE
2020,IA,CALHOUN,025,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19.0,TONS / ACRE
2021,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217.8,BU / ACRE
2022,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.3,BU / ACRE
2023,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.6,BU / ACRE
2024,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",228.8,BU / ACRE
2024,IA,CALHOUN,025,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",21.5,TONS / ACRE
2025,IA,CALHOUN,025,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.6,BU / ACRE
2010,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.0,BU / ACRE
2011,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.2,BU / ACRE
2011,IA,CARROLL,027,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",23.0,TONS / ACRE
2012,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105.3,BU / ACRE
2013,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.5,BU / ACRE
2014,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.6,BU / ACRE
2015,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.4,BU / ACRE
2016,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.1,BU / ACRE
2017,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.3,BU / ACRE
2018,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.4,BU / ACRE
2019,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",219.7,BU / ACRE
2020,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150.6,BU / ACRE
2021,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.3,BU / ACRE
2022,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.7,BU / ACRE
2023,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7,BU / ACRE
2024,IA,CARROLL,027,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",240.9,BU / ACRE
2010,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.1,BU / ACRE
2011,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.2,BU / ACRE
2012,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",120.4,BU / ACRE
2013,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.5,BU / ACRE
2013,IA,CASS,029,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",16.0,TONS / ACRE
2014,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.7,BU / ACRE
2015,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.7,BU / ACRE
2016,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.9,BU / ACRE
2017,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.4,BU / ACRE
2018,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.5,BU / ACRE
2019,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.3,BU / ACRE
2020,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.5,BU / ACRE
2020,IA,CASS,029,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.5,TONS / ACRE
2021,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.4,BU / ACRE
2022,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.2,BU / ACRE
2024,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217.0,BU / ACRE
2024,IA,CASS,029,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",27.0,TONS / ACRE
2025,IA,CASS,029,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.4,BU / ACRE
2025,IA,CASS,029,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",26.0,TONS / ACRE
2010,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.4,BU / ACRE
2011,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.9,BU / ACRE
2012,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.9,BU / ACRE
2013,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.7,BU / ACRE
2014,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.1,BU / ACRE
2015,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.8,BU / ACRE
2016,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.3,BU / ACRE
2017,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",222.3,BU / ACRE
2018,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",222.3,BU / ACRE
2019,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.7,BU / ACRE
2020,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.3,BU / ACRE
2021,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.1,BU / ACRE
2022,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",221.4,BU / ACRE
2023,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.7,BU / ACRE
2024,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",236.2,BU / ACRE
2025,IA,CEDAR,031,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.0,BU / ACRE
2010,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.0,BU / ACRE
2011,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.3,BU / ACRE
2012,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.8,BU / ACRE
2013,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.1,BU / ACRE
2014,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.3,BU / ACRE
2015,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.9,BU / ACRE
2016,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.6,BU / ACRE
2017,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.9,BU / ACRE
2018,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.4,BU / ACRE
2019,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.8,BU / ACRE
2020,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.5,BU / ACRE
2020,IA,CERRO GORDO,033,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",22.5,TONS / ACRE
2021,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.0,BU / ACRE
2022,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.9,BU / ACRE
2024,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.7,BU / ACRE
2024,IA,CERRO GORDO,033,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",23.0,TONS / ACRE
2025,IA,CERRO GORDO,033,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.3,BU / ACRE
2025,IA,CERRO GORDO,033,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17.5,TONS / ACRE
2010,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.9,BU / ACRE
2011,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.7,BU / ACRE
2012,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.7,BU / ACRE
2013,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.1,BU / ACRE
2014,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.6,BU / ACRE
2015,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.6,BU / ACRE
2016,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",219.7,BU / ACRE
2017,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,BU / ACRE
2018,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.3,BU / ACRE
2019,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.9,BU / ACRE
2020,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.7,BU / ACRE
2020,IA,CHEROKEE,035,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",21.0,TONS / ACRE
2022,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.7,BU / ACRE
2023,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.7,BU / ACRE
2023,IA,CHEROKEE,035,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",21.5,TONS / ACRE
2024,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.1,BU / ACRE
2025,IA,CHEROKEE,035,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225.4,BU / ACRE
2025,IA,CHEROKEE,035,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",25.0,TONS / ACRE
2010,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.0,BU / ACRE
2011,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.8,BU / ACRE
2011,IA,CHICKASAW,037,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",26.5,TONS / ACRE
2012,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.8,BU / ACRE
2013,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.8,BU / ACRE
2014,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.6,BU / ACRE
2015,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.8,BU / ACRE
2016,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.6,BU / ACRE
2017,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.4,BU / ACRE
2018,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.9,BU / ACRE
2019,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.1,BU / ACRE
2020,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.7,BU / ACRE
2020,IA,CHICKASAW,037,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.0,TONS / ACRE
2021,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.2,BU / ACRE
2022,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.6,BU / ACRE
2023,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.9,BU / ACRE
2023,IA,CHICKASAW,037,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17.5,TONS / ACRE
2024,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.5,BU / ACRE
2025,IA,CHICKASAW,037,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",219.6,BU / ACRE
2010,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.5,BU / ACRE
2011,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107.7,BU / ACRE
2011,IA,CLARKE,039,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.0,TONS / ACRE
2012,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76.7,BU / ACRE
2013,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.5,BU / ACRE
2014,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.2,BU / ACRE
2015,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.4,BU / ACRE
2016,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.9,BU / ACRE
2018,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.8,BU / ACRE
2020,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.2,BU / ACRE
2020,IA,CLARKE,039,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.0,TONS / ACRE
2022,IA,CLARKE,039,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.5,TONS / ACRE
2024,IA,CLARKE,039,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.9,BU / ACRE
2010,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.6,BU / ACRE
2011,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.4,BU / ACRE
2012,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.1,BU / ACRE
2013,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.2,BU / ACRE
2013,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",14.5,TONS / ACRE
2014,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.3,BU / ACRE
2015,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.8,BU / ACRE
2015,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",27.0,TONS / ACRE
2016,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.0,BU / ACRE
2017,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.3,BU / ACRE
2018,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.5,BU / ACRE
2019,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.5,BU / ACRE
2019,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",14.5,TONS / ACRE
2020,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.1,BU / ACRE
2020,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20.0,TONS / ACRE
2021,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.3,BU / ACRE
2021,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19.5,TONS / ACRE
2022,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.4,BU / ACRE
2022,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18.0,TONS / ACRE
2023,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.9,BU / ACRE
2023,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20.5,TONS / ACRE
2024,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.1,BU / ACRE
2024,IA,CLAY,041,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",26.0,TONS / ACRE
2025,IA,CLAY,041,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.1,BU / ACRE
2010,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.9,BU / ACRE
2011,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.8,BU / ACRE
2012,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.9,BU / ACRE
2013,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.2,BU / ACRE
2014,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.7,BU / ACRE
2015,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.2,BU / ACRE
2016,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.3,BU / ACRE
2017,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.6,BU / ACRE
2018,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.5,BU / ACRE
2019,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.5,BU / ACRE
2020,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.1,BU / ACRE
2020,IA,CLAYTON,043,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",23.5,TONS / ACRE
2021,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.3,BU / ACRE
2022,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.4,BU / ACRE
2022,IA,CLAYTON,043,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",26.5,TONS / ACRE
2023,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.1,BU / ACRE
2024,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220.2,BU / ACRE
2025,IA,CLAYTON,043,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",224.0,BU / ACRE
2010,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.2,BU / ACRE
2011,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.0,BU / ACRE
2012,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.6,BU / ACRE
2013,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.6,BU / ACRE
2014,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.0,BU / ACRE
2015,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.2,BU / ACRE
2016,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.8,BU / ACRE
2017,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.3,BU / ACRE
2018,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.9,BU / ACRE
2019,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.1,BU / ACRE
2020,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.4,BU / ACRE
2020,IA,CLINTON,045,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19.0,TONS / ACRE
2021,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.5,BU / ACRE
2022,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225.2,BU / ACRE
2023,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.0,BU / ACRE
2024,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",235.9,BU / ACRE
2025,IA,CLINTON,045,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220.9,BU / ACRE
2025,IA,CLINTON,045,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",23.5,TONS / ACRE
2010,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.8,BU / ACRE
2011,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.8,BU / ACRE
2012,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131.3,BU / ACRE
2013,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.8,BU / ACRE
2014,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.0,BU / ACRE
2015,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,BU / ACRE
2016,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.5,BU / ACRE
2017,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",221.9,BU / ACRE
2018,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.0,BU / ACRE
2019,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",234.7,BU / ACRE
2020,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.2,BU / ACRE
2021,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.5,BU / ACRE
2022,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.4,BU / ACRE
2023,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.9,BU / ACRE
2024,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.2,BU / ACRE
2025,IA,CRAWFORD,047,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",224.9,BU / ACRE
2010,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.9,BU / ACRE
2011,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.1,BU / ACRE
2012,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.0,BU / ACRE
2013,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.3,BU / ACRE
2014,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.5,BU / ACRE
2014,IA,DALLAS,049,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20.0,TONS / ACRE
2015,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.4,BU / ACRE
2016,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.0,BU / ACRE
2017,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.2,BU / ACRE
2018,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.0,BU / ACRE
2019,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.0,BU / ACRE
2020,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.7,BU / ACRE
2021,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.9,BU / ACRE
2022,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.2,BU / ACRE
2023,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.9,BU / ACRE
2025,IA,DALLAS,049,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.3,BU / ACRE
2025,IA,DALLAS,049,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17.5,TONS / ACRE
2010,IA,DAVIS,051,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.0,BU / ACRE
2011,IA,DAVIS,051,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",97.8,BU / ACRE
2012,IA,DAVIS,051,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",52.4,BU / ACRE
2013,IA,DAVIS,051,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.7,BU / ACRE
